city,lat,lng,country,population
Feldkirchen,46.7236,14.0919,Austria,14198
Zolote,48.6833,38.5167,Ukraine,14376
Tounfit,32.4773,-5.1348,Morocco,13297
Furukawamen,33.2383,129.6506,Japan,13942
Markdorf,47.7208,9.3917,Germany,14031
Rio Piracicaba,-19.9289,-43.1739,Brazil,14332
Abadla,31.0167,-2.7333,Algeria,14364
Warren,41.8433,-79.1445,United States,14370
Chippewa Falls,44.9358,-91.3902,United States,14366
Lakinsk,56.0169,39.9494,Russia,14330
Robbinsville,40.222,-74.591,United States,14365
Artena,41.7333,12.9167,Italy,14107
West Nipissing / Nipissing Ouest,46.3667,-79.9167,Canada,14364
Maurilândia,-17.9708,-50.3389,Brazil,14327
Uslar,51.6597,9.6358,Germany,14236
Ocean View,38.5355,-75.0984,United States,14360
Astolfo Dutra,-21.315,-42.8619,Brazil,14270
Ciénega de Flores,25.95,-100.1833,Mexico,14268
Glasgow,39.6015,-75.7474,United States,14359
Langerwehe,50.8167,6.3497,Germany,14020
Cervignano del Friuli,45.8231,13.335,Italy,13881
Ostwald,48.5511,7.7136,France,12586
Tsukawaki,33.2833,131.1514,Japan,14306
Bridgetown,39.1551,-84.6359,United States,14352
Warrington,30.3821,-87.2944,United States,14351
Carballino,42.431,-8.079,Spain,14089
Temsamane,35.1223,-3.6373,Morocco,13920
Yakhroma,56.2833,37.4833,Russia,14275
Midlothian,41.6254,-87.7243,United States,14346
Estremoz,38.8422,-7.5881,Portugal,14318
Denzlingen,48.0683,7.8825,Germany,13544
Summerfield,38.9042,-76.8678,United States,14343
Medvezhyegorsk,62.9171,34.4569,Russia,14340
Koundara,12.48,-13.296,Guinea,13990
Tenerife,9.8989,-74.8589,Colombia,14320
Eski Īkan,43.1833,68.5333,Kazakhstan,14294
Coronel Bogado,-27.17,-56.25,Paraguay,14297
El Barrio de la Soledad,16.8,-95.1167,Mexico,14277
Bua Yai,15.5858,102.4337,Thailand,14168
Cisnădie,45.7128,24.1508,Romania,14282
Hollins,37.3434,-79.9535,United States,14329
Schwabmünchen,48.1789,10.755,Germany,14075
Lebedyn,50.5831,34.4823,Ukraine,14301
Ban Mae Kaluang,19.0778,99.927,Thailand,14215
Tarumirim,-19.2808,-42.0069,Brazil,14302
Rezzato,45.515,10.3175,Italy,13576
Takerbouzt,36.418,4.3428,Algeria,14000
Cristópolis,-12.2339,-44.4208,Brazil,14302
Mountain Home,36.3348,-92.3846,United States,14317
Alexander City,32.9242,-85.9361,United States,14317
Korneuburg,48.3453,16.3331,Austria,12986
Svetlogorsk,54.9333,20.15,Russia,13663
Wang’anzhen,39.3989,114.9367,China,14163
Marechal Floriano,-20.4128,-40.6828,Brazil,14262
Sines,37.9536,-8.8712,Portugal,14238
Santo Antônio dos Lopes,-4.8689,-44.36,Brazil,14288
Cambados,42.5,-8.8,Spain,13721
Frankenberg,50.9108,13.0378,Germany,14088
Camden,34.2565,-80.6087,United States,14303
Kashin,57.36,37.6039,Russia,14287
Tergnier,49.6558,3.2872,France,13547
San Marcos,14.38,-88.92,Honduras,14213
Bondeno,44.8894,11.4154,Italy,14217
Matiçan,42.6449,21.1918,Kosovo,13876
Dayr al Barshā,27.7572,30.91,Egypt,14297
Otopeni,44.55,26.07,Romania,13861
Rosemère,45.6369,-73.8,Canada,14294
Corat,40.5739,49.7036,Azerbaijan,12900
Hooksett,43.0709,-71.4365,United States,14289
Maria da Fé,-22.3078,-45.375,Brazil,14216
Lubsko,51.7877,14.9724,Poland,14182
Toppenish,46.3806,-120.3123,United States,14284
Ozark,31.4508,-85.6473,United States,14284
Kouroussa,10.653,-9.892,Guinea,14223
Douglas,31.5065,-82.8543,United States,14283
Magdiwang,12.4833,122.5167,Philippines,14142
Raydah,15.8233,44.0386,Yemen,13971
Kawaii,38.0044,140.0458,Japan,14196
Almoloya de Alquisiras,18.85,-99.85,Mexico,14196
Matungao,8.1333,124.1667,Philippines,13975
Eastham,53.313,-2.962,United Kingdom,13882
Santiago Ixtayutla,16.5667,-97.65,Mexico,13041
Malone,44.7957,-74.2857,United States,14276
Santa Juliana,-19.3089,-47.5242,Brazil,14255
Guapé,-20.7619,-45.9178,Brazil,14258
Vinto,-17.3972,-66.3136,Bolivia,14180
Sankt Leon-Rot,49.2653,8.5986,Germany,13734
North Auburn,38.9306,-121.0821,United States,14269
Hard,47.4892,9.69,Austria,13495
Juan de Acosta,10.8286,-75.035,Colombia,14184
Douar Hammadi,31.6043,-8.4688,Morocco,14227
Germasógeia,34.7181,33.0856,Cyprus,13421
Shichinohe,40.7447,141.1578,Japan,14217
Mill Valley,37.9085,-122.5421,United States,14259
La Carlota,37.6667,-4.9333,Spain,14079
Chalfont Saint Peter,51.607,-0.556,United Kingdom,12766
Wennigsen,52.2742,9.5708,Germany,13996
Niederzier,50.8831,6.4667,Germany,14033
Pilas,37.3017,-6.2986,Spain,13952
Quakenbrück,52.6772,7.9575,Germany,13500
Tamaqua,40.8033,-75.9344,United States,14252
Tarumã,-22.7469,-50.5769,Brazil,14205
Bickley,51.4003,0.0466,United Kingdom,13904
Mistassini,48.8229,-72.2154,Canada,14250
Bou Izakarn,29.176,-9.714,Morocco,14228
Valença,42.0282,-8.6339,Portugal,14127
Hatten,53.0083,8.3167,Germany,14111
Destin,30.395,-86.4701,United States,14247
Amriswil,47.5497,9.3,Switzerland,13534
Ochër,57.8833,54.7167,Russia,14226
Kivertsi,50.8331,25.4614,Ukraine,14195
Maridi,4.9151,29.4769,South Sudan,14224
El Porvenir de Velasco Suárez,15.4556,-92.2794,Mexico,14121
Zherdevka,51.8333,41.4667,Russia,14214
Hayashima,34.6006,133.8283,Japan,12584
Wittstock,53.1636,12.4856,Germany,14198
Venëv,54.35,38.2667,Russia,14211
Murrhardt,48.9794,9.5783,Germany,14033
West Boldon,54.9447,-1.4409,United Kingdom,13271
Aḑ Ḑab‘ah,31.0338,28.4333,Egypt,14212
Püspökladány,47.3197,21.1139,Hungary,14154
Salida,37.7145,-121.087,United States,14229
Torquay,-38.3333,144.3167,Australia,13258
Lewisville,36.103,-80.4164,United States,14228
Sakaki,36.4619,138.1803,Japan,13967
Kings Park West,38.8151,-77.296,United States,14227
Nilo Peçanha,-13.5989,-39.1069,Brazil,14188
Belison,10.8333,121.9667,Philippines,13539
Malvik,63.3728,10.7508,Norway,14148
Guia,28.1389,-15.6328,Spain,13897
Kaoma,-14.7796,24.8,Zambia,14212
Caln,40.0014,-75.7618,United States,14222
Mirinzal,-2.065,-44.7839,Brazil,14218
Bad Ischl,47.7115,13.6239,Austria,14133
Torre del Campo,37.7667,-3.8833,Spain,14142
Eppstein,50.1401,8.392,Germany,13655
East Wenatchee,47.4174,-120.2822,United States,14219
Golub-Dobrzyń,53.1,19.05,Poland,12546
Lindenhurst,42.4175,-88.0257,United States,14216
Phillipsburg,40.6895,-75.1821,United States,14212
Biatorbágy,47.4742,18.8236,Hungary,13889
Rio Casca,-20.2258,-42.6508,Brazil,14201
Covington,33.6049,-83.8465,United States,14206
Jefferson Valley-Yorktown,41.3179,-73.8007,United States,14205
Piquete,-22.6136,-45.1761,Brazil,14123
Rincon,32.2947,-81.2353,United States,14201
Baianópolis,-12.3058,-44.535,Brazil,14195
California City,35.1578,-117.8721,United States,14198
Maasbracht,51.15,5.8833,Netherlands,13700
Rizal,8.5244,123.5516,Philippines,14021
Taos,36.3871,-105.5804,United States,14196
Raynham,41.9312,-71.0436,United States,14196
Neuenkirchen,52.2411,7.3689,Germany,13905
Marchtrenk,48.1917,14.1106,Austria,13603
Titiribí,6.0625,-75.7936,Colombia,14092
North Branford,41.3645,-72.7769,United States,14191
Porecatu,-22.7558,-51.3789,Brazil,14189
Beilen,52.8567,6.5111,Netherlands,14089
Hopatcong,40.9541,-74.6593,United States,14186
Puerto Deseado,-47.75,-65.9167,Argentina,14183
Náfpaktos,38.3917,21.8275,Greece,13415
Hidalgo,26.109,-98.2463,United States,14183
Isny im Allgäu,47.6919,10.0394,Germany,14018
Kadena,26.3617,127.7553,Japan,13301
Nannestad,60.2456,10.9528,Norway,14139
Fokino,53.45,34.4167,Russia,12938
Cambridge,38.5515,-76.0786,United States,14178
Abensberg,48.8109,11.8595,Germany,13946
Gardendale,33.6678,-86.8069,United States,14177
Mucambo,-3.9089,-40.7469,Brazil,14102
Antioch,42.4742,-88.0721,United States,14175
Uitgeest,52.5292,4.7103,Netherlands,13528
Veglie,40.3333,17.9667,Italy,13947
Engenheiro Paulo de Frontin,-22.55,-43.6778,Brazil,14071
Bou Fekrane,33.7601,-5.4866,Morocco,12941
Grand Falls,48.9578,-55.6633,Canada,14171
Rheinfelden,47.5539,7.7958,Switzerland,13337
Olgiate Olona,45.6333,8.8833,Italy,12444
Kerben,41.5,71.75,Kyrgyzstan,14141
Lakoucun,28.3412,119.9523,China,14016
Nioaque,-21.135,-55.83,Brazil,14167
Ipiranga,-25.0239,-50.5839,Brazil,14150
Zimnicea,43.6539,25.365,Romania,14058
Kakunodatemachi,39.5963,140.562,Japan,14138
Grünstadt,49.5692,8.1681,Germany,13422
Santa Luzia do Itanhy,-11.3508,-37.4478,Brazil,14121
San Ferdinando di Puglia,41.3,16.0667,Italy,13828
Knottingley,53.705,-1.249,United Kingdom,13710
Sátoraljaújhely,48.3941,21.6561,Hungary,13972
New Paltz,41.7577,-74.0883,United States,14162
Astravyets,54.6136,25.9553,Belarus,14147
Johnson City,42.123,-75.9624,United States,14161
Itaguaçu,-19.8019,-40.8558,Brazil,14134
Novoulyanovsk,54.15,48.3833,Russia,13990
Kisanuki,31.3447,130.9453,Japan,14114
Balangiga,11.1097,125.3875,Philippines,14085
Narvik,68.4383,17.4278,Norway,14148
Fara in Sabina,42.2167,12.7333,Italy,13904
Hendersonville,35.3242,-82.4576,United States,14157
Clearview,44.3981,-80.0742,Canada,14151
Seabrook,29.5751,-95.0236,United States,14149
Nelas,40.5167,-7.85,Portugal,14037
Mashpee,41.6178,-70.4908,United States,14148
Eynesil,41.05,39.1333,Turkey,13955
Crowley,30.2175,-92.3752,United States,14147
Sidi Abdelkarim,33.1869,-7.2333,Morocco,14037
Sauk Rapids,45.5981,-94.1539,United States,14146
Mapanas,12.475,125.254,Philippines,14025
Boutilimit,17.5504,-14.7,Mauritania,14142
Vetralla,42.3106,12.0792,Italy,14020
Greendale,42.9371,-88.0018,United States,14143
Bedford,42.497,-71.2783,United States,14142
Mayrtup,43.2036,46.1322,Russia,13824
Lübben (Spreewald),51.95,13.9,Germany,14024
Añatuya,-28.4667,-62.8333,Argentina,14133
Emerald,-23.5167,148.15,Australia,14119
Canals,38.9611,-0.585,Spain,13516
Lockhart,29.8785,-97.6831,United States,14133
New Franklin,40.9525,-81.5838,United States,14133
Tamm,48.9217,9.1206,Germany,12685
Vöhringen,48.2833,10.0833,Germany,13557
Leuna,51.3167,12.0167,Germany,13969
Chelsea,33.3255,-86.6299,United States,14126
Larena,9.2333,123.6167,Philippines,13847
Crissiumal,-27.5,-54.1008,Brazil,14084
Ionia,42.9772,-85.0727,United States,14122
Pineville,31.3414,-92.4096,United States,14122
Grafing bei München,48.05,11.9667,Germany,13660
Sülüktü,39.9333,69.5667,Kyrgyzstan,13378
Lukoyanov,55.0383,44.4978,Russia,14104
Törökbálint,47.4356,18.9156,Hungary,13655
Aldenhoven,50.8958,6.2831,Germany,13807
Cheadle,52.9849,-1.9865,United Kingdom,12165
Tostedt,53.2833,9.7167,Germany,13832
Tempio Pausania,40.9015,9.1044,Italy,14052
Iona,26.516,-81.9601,United States,14118
Ystrad Mynach,51.6419,-3.2405,United Kingdom,13500
Patrocínio Paulista,-20.6394,-47.2817,Brazil,14093
Villalba,43.3,-7.6833,Spain,14079
Castelsarrasin,44.04,1.1069,France,13934
Cleveland,33.744,-90.7285,United States,14114
Cabo Verde,-21.4719,-46.3958,Brazil,14075
Greensburg,40.3113,-79.5444,United States,14113
Bebra,50.9711,9.7903,Germany,13962
Middleburg,30.0502,-81.9011,United States,14111
Santiago de Anaya,20.3844,-98.9647,Mexico,14066
Bamble,59.0197,9.5608,Norway,14061
Zhipingxiang,35.2949,105.6157,China,13929
Montabaur,50.4375,7.8258,Germany,13691
Aracatu,-14.4278,-41.4619,Brazil,14089
Harrison,36.2438,-93.1198,United States,14097
Villacidro,39.4578,8.7424,Italy,14019
Bergschenhoek,51.98,4.5,Netherlands,13206
Gouveia,40.5,-7.6,Portugal,14046
Paraíso do Norte,-23.2808,-52.6019,Brazil,14023
Sarezzo,45.65,10.2,Italy,13337
Mjölby,58.3321,15.1312,Sweden,13947
Chesterton,41.5997,-87.0548,United States,14088
Maria,9.1833,123.6333,Philippines,13828
Steamboat Springs,40.4777,-106.8243,United States,14087
St. Clair,42.7833,-82.35,Canada,14086
Talwat,31.2938,-7.176,Morocco,14060
Holzgerlingen,48.6392,9.0108,Germany,13103
Sweden,43.1791,-77.9406,United States,14081
Black Forest,39.0608,-104.6752,United States,14081
Lomas de Sargentillo,-1.8833,-80.0833,Ecuador,13775
Fort Payne,34.4557,-85.6965,United States,14074
Casatenovo,45.6983,9.3117,Italy,13042
Moudjbara,34.5037,3.4704,Algeria,14052
Schmölln,50.895,12.3564,Germany,13741
Oberhaching,48.0167,11.5833,Germany,13657
Montepulciano,43.1,11.7833,Italy,13984
Castel San Giovanni,45.0591,9.4342,Italy,13756
Aleksandrów Kujawski,52.875,18.7,Poland,12359
Cherry Hill Mall,39.9384,-75.0117,United States,14068
Fruitville,27.3328,-82.4616,United States,14068
Mór,47.3717,18.2086,Hungary,13936
Wanding,24.0814,98.0643,China,13906
Lakewood Park,27.539,-80.3865,United States,14064
Río de Oro,8.2917,-73.3872,Colombia,14041
El Carmen de Atrato,5.8983,-76.1431,Colombia,14049
São João do Araguaia,-5.3578,-48.7908,Brazil,14051
Guazacapán,14.0751,-90.4161,Guatemala,13979
Galmi,13.9667,5.6744,Niger,13888
Callaway,30.1348,-85.5568,United States,14060
Oatfield,45.4127,-122.5942,United States,14060
Phalaborwa,-23.9333,31.1167,South Africa,13108
Kalkar,51.7389,6.2925,Germany,13902
Bēylul,13.2639,42.3347,Eritrea,14055
Múggia,45.6,13.7667,Italy,13111
Pomfret,42.4029,-79.3534,United States,14056
Córdoba,0.8533,-77.5178,Colombia,14006
Waunakee,43.1829,-89.4445,United States,14052
Fāmenīn,35.1139,48.9717,Iran,14019
Wixom,42.5244,-83.5346,United States,14049
Luling,29.9008,-90.3523,United States,14049
Canton,32.5975,-90.0317,United States,14048
La Puebla,39.7693,3.0225,Spain,13764
Chumpak,41.8585,84.137,China,13983
Sanlúcar la Mayor,37.3831,-6.2,Spain,13943
Eggenfelden,48.4039,12.7642,Germany,13736
Genthin,52.4,12.1667,Germany,13985
Pell City,33.5609,-86.2669,United States,14045
Lariano,41.7333,12.8333,Italy,13448
Belm,52.3,8.1333,Germany,13750
Pecos,31.4046,-103.5057,United States,14040
Sampaloc,14.1667,121.5833,Philippines,13907
Taiyong,26.4726,108.5105,China,13987
Peabiru,-23.9128,-52.3428,Brazil,14007
Bay St. Louis,30.3281,-89.3774,United States,14034
Biscarrosse,44.3931,-1.1639,France,13946
Huangyadong,36.8039,113.4446,China,13857
Gisborne,-37.49,144.5889,Australia,13963
La Entrada,15.05,-88.7333,Honduras,13949
Vieste,41.8833,16.1667,Italy,13943
Mittegroßefehn,53.3833,7.5833,Germany,13915
Belle Chasse,29.8472,-90.0069,United States,14024
Trubchevsk,52.5833,33.7667,Russia,14001
Thala,35.5667,8.6667,Tunisia,13968
Havre de Grace,39.5481,-76.1145,United States,14018
Montesarchio,41.0667,14.6333,Italy,13508
Taishi,34.5187,135.6476,Japan,13092
Monroe,39.4461,-84.3666,United States,14015
East Norriton,40.1506,-75.3364,United States,14015
Ovidiu,44.27,28.56,Romania,13847
Statte,40.5667,17.2,Italy,13808
D'Iberville,30.4709,-88.9011,United States,14012
Ibiraci,-20.4619,-47.1219,Brazil,13986
Cayce,33.9458,-81.0433,United States,14009
Chodov,50.2415,12.7534,Czechia,13089
Effingham,39.1207,-88.5508,United States,14005
Santaquin,39.9711,-111.7937,United States,14004
Guapó,-16.8308,-49.5319,Brazil,13976
Hobe Sound,27.0729,-80.1425,United States,14003
Misano Adriatico,43.9667,12.7,Italy,13400
Dubovka,49.05,44.8333,Russia,13988
Santo Augusto,-27.8508,-53.7769,Brazil,13968
Alto Alegre dos Parecis,-12.1278,-61.8508,Brazil,13993
Zeven,53.2969,9.2789,Germany,13809
Acala,16.5533,-92.8069,Mexico,13889
Tako,35.7356,140.4678,Japan,13804
Uxbridge,42.0593,-71.638,United States,13993
Wauchula,27.5469,-81.8101,United States,13992
Colesville,39.073,-77.0009,United States,13992
Canmore,51.089,-115.359,Canada,13992
Vianópolis,-16.7419,-48.5158,Brazil,13977
Goshen,41.3817,-74.3498,United States,13991
Ivaí,-25.0108,-50.8589,Brazil,13965
Dayton,30.0292,-94.9038,United States,13987
Reidsville,36.3377,-79.6727,United States,13987
Ban Bang Non,9.9923,98.6507,Thailand,13773
Engenheiro Beltrão,-23.7969,-52.2689,Brazil,13981
Hutchinson,44.8856,-94.3768,United States,13983
Beesel,51.2669,6.0392,Netherlands,13519
Dallas,33.9153,-84.8416,United States,13981
Plumstead,40.3878,-75.1164,United States,13980
Mamborê,-24.3189,-52.53,Brazil,13961
Wanzleben,52.0667,11.4333,Germany,13903
Spiesen-Elversberg,49.3167,7.1331,Germany,12850
Oxford,42.1286,-71.8665,United States,13974
Noyon,49.5811,2.9989,France,13235
Topliţa,46.9918,25.3709,Romania,13929
Pacaembu,-21.5622,-51.2606,Brazil,13961
Aßlar,50.5833,8.4667,Germany,13656
Kiskőrös,46.6203,19.2836,Hungary,13833
Beacon,41.5036,-73.9655,United States,13968
Primeira Cruz,-2.51,-43.4378,Brazil,13954
Ipswich,42.6857,-70.8399,United States,13963
Dumas,35.8613,-101.9642,United States,13963
Raymondville,26.4759,-97.7769,United States,13963
Anapurus,-3.6719,-43.1158,Brazil,13939
Frederick,40.1089,-104.9694,United States,13960
Novellara,44.85,10.7333,Italy,13721
Artesia,32.8492,-104.4274,United States,13956
Valbonne,43.6414,7.0089,France,13257
Polotitlán de la Ilustración,20.2231,-99.8147,Mexico,13851
New Fairfield,41.488,-73.4882,United States,13955
Ban Bang Sai,13.3847,100.9856,Thailand,12269
Sóller,39.7667,2.7,Spain,13634
Fagnano Olona,45.6667,8.8667,Italy,12510
Ping’anbao,40.4901,117.5973,China,13870
North Mankato,44.1813,-94.0387,United States,13948
Tucacas,10.7978,-68.3175,Venezuela,13901
Ielmo Marinho,-5.8239,-35.5528,Brazil,13901
Lithgow,-33.4833,150.15,Australia,12973
Meckenbeuren,47.7,9.5625,Germany,13520
Shawangunk,41.6335,-74.2654,United States,13943
Mar de Ajó,-36.7162,-56.6766,Argentina,13610
Maracaí,-22.6106,-50.6672,Brazil,13913
Dennis,41.7064,-70.1643,United States,13939
Glenpool,35.9485,-96.0052,United States,13936
Oil City,41.4282,-79.7035,United States,13935
Clinton,42.4119,-71.6888,United States,13935
Brejo do Cruz,-6.3489,-37.4978,Brazil,13900
Gien,47.6981,2.625,France,13732
Hammonton,39.6572,-74.7678,United States,13934
Orange,41.2827,-73.0272,United States,13934
New Kingman-Butler,35.2645,-114.0091,United States,13933
Tracunhaém,-7.805,-35.24,Brazil,13813
Newhaven,50.8,0.06,United Kingdom,12232
Nidzica,53.3583,20.425,Poland,13872
Dalkeith,55.8958,-3.0583,United Kingdom,12342
Kamigōri,34.8736,134.3561,Japan,13835
Diego de Almagro,-26.3667,-70.05,Chile,13925
Deming,32.2631,-107.7525,United States,13924
Oulad Chikh,32.8544,-7.5386,Morocco,13866
Big Rapids,43.6992,-85.4806,United States,13921
Zhovkva,50.0667,23.9667,Ukraine,13834
Miami Springs,25.8195,-80.2894,United States,13917
San Prisco,41.0833,14.2833,Italy,12333
Itapetim,-7.3778,-37.19,Brazil,13881
Pirallahı,40.47,50.3247,Azerbaijan,13583
Fulshear,29.693,-95.8792,United States,13914
Miraíma,-3.5689,-39.97,Brazil,13894
Cromwell,41.6122,-72.6638,United States,13910
South Venice,27.0434,-82.4152,United States,13907
Khmis Sidi al ’Aydi,33.1228,-7.6219,Morocco,13839
Ataléia,-18.0439,-41.11,Brazil,13897
Demerval Lobão,-5.3578,-42.6758,Brazil,13840
Chaoyangdicun,42.0221,118.2178,China,13773
Găeşti,44.7208,25.3147,Romania,13317
Douar Lehgagcha,32.55,-8.7167,Morocco,13748
Allouez,44.4721,-88.0261,United States,13894
Princeton,33.1778,-96.5044,United States,13894
Valburg,51.9111,5.7892,Netherlands,13449
Baraboo,43.4695,-89.7376,United States,13893
Gura Humorului,47.5542,25.8875,Romania,13667
Zhashkiv,49.25,30.1,Ukraine,13853
Lanuvio,41.6833,12.7,Italy,13580
Cavarzere,45.137,12.0817,Italy,13791
Jericho,40.7875,-73.5416,United States,13889
North Battleford,52.7575,-108.2861,Canada,13888
Salisbury,40.5768,-75.4535,United States,13887
Kauhajoki,62.4319,22.1794,Finland,13875
Wanze,50.5353,5.2133,Belgium,13576
Philippsburg,49.2369,8.4547,Germany,13615
Erbach,49.6569,8.9931,Germany,13666
Rustington,50.8102,-0.5052,United Kingdom,13883
Pembroke,45.8167,-77.1,Canada,13882
Jinmingsi,38.0512,110.2869,China,13780
El Sobrante,33.8724,-117.4625,United States,13881
Schwaz,47.35,11.7,Austria,13728
Cahokia,38.5649,-90.1792,United States,13880
Niquinohomo,11.9052,-86.0945,Nicaragua,13458
Springdale,39.8769,-74.9723,United States,13878
Oak Island,33.9434,-78.1366,United States,13878
Saint-Gilles,43.6778,4.4311,France,13787
Melsungen,51.1333,9.55,Germany,13659
Gramercy,30.061,-90.6928,United States,13873
Atlantic Beach,30.3371,-81.4128,United States,13872
Zábřeh,49.8826,16.8723,Czechia,13479
Haßfurt,50.0353,10.5123,Germany,13609
Guapí,2.5604,-77.86,Colombia,13853
Teays Valley,38.4482,-81.924,United States,13866
Ephrata,40.1812,-76.1811,United States,13862
Sant’Angelo Lodigiano,45.2389,9.4097,Italy,13202
Oosterzele,50.9458,3.8042,Belgium,13546
Oak Park,34.1849,-118.7669,United States,13853
Uruana,-15.4978,-49.6878,Brazil,13826
Ban Tha Luang Lang,12.6376,102.0884,Thailand,13785
Arcozelo,41.0555,-8.6395,Portugal,12393
Santa Cruz de Bezana,43.4442,-3.9031,Spain,13088
Couvin,50.0519,4.4961,Belgium,13782
Zacualpan,18.7197,-99.78,Mexico,13800
Saddle Brook,40.9033,-74.0955,United States,13845
Horodyshche,49.2925,31.4581,Ukraine,13799
San Pietro Vernotico,40.4833,18.05,Italy,13556
Apostolove,47.6595,33.717,Ukraine,13792
Richmond Hill,31.9013,-81.3125,United States,13839
Forlimpopoli,44.1833,12.1333,Italy,13294
Peri-Mirim,-2.5778,-44.8539,Brazil,13803
Granville,48.8381,-1.5869,France,12567
Brandermill,37.434,-77.6522,United States,13836
São José do Cedro,-26.455,-53.4939,Brazil,13820
Joaquim Pires,-3.5078,-42.1978,Brazil,13817
Machados,-7.6858,-35.515,Brazil,13596
Latisana,45.7833,13,Italy,13478
Yamanobe,38.2892,140.2625,Japan,13610
Berre-l’Étang,43.4756,5.1681,France,13520
Alagoinha,-8.4658,-36.7758,Brazil,13759
Jupi,-8.7119,-36.415,Brazil,13705
Lamas,-6.4167,-76.5333,Peru,13693
Sedriano,45.4833,8.9667,Italy,12246
Ak-Dovurak,51.1667,90.6,Russia,13580
Lich,50.5217,8.8208,Germany,13650
Great Driffield,54.005,-0.438,United Kingdom,13080
Rutherford,-32.715,151.5317,Australia,11884
Llanera,43.4667,-5.9333,Spain,13695
Calanogas,7.75,124.1,Philippines,13750
Forrest City,35.0135,-90.7931,United States,13820
Sun Village,34.5596,-117.9559,United States,13819
Vilanova del Camí,41.5733,1.6381,Spain,12596
Santana do Matos,-5.9578,-36.6558,Brazil,13809
San Agustín de Guadalix,40.6781,-3.615,Spain,13466
Arzachena,41.0801,9.388,Italy,13756
Crispiano,40.6,17.2333,Italy,13693
